city,pickup_location,hour_of_day,vehicle_type,total_requests,completed_rides,cancelled_rides,avg_wait_time_min,avg_surge_multiplier,demand_level
Chennai,Loc_11,5,Auto,10,5,2,65.679,1.58,Medium
Chennai,Loc_11,5,Bike,7,5,1,59.77428571428572,1.5428571428571427,Medium
Chennai,Loc_11,5,Cab,4,2,2,58.41,1.65,Low
Chennai,Loc_11,6,Auto,8,8,0,73.26875,1.5625,Medium
Chennai,Loc_11,6,Bike,4,3,1,34.6625,1.425,Low
Chennai,Loc_11,6,Cab,4,3,1,92.11500000000001,1.775,Low
Chennai,Loc_11,7,Auto,5,4,0,38.148,1.48,Low
Chennai,Loc_11,7,Bike,9,7,1,65.31333333333333,1.5,Medium
Chennai,Loc_11,7,Cab,9,7,0,48.1888888888889,1.4333333333333333,Medium
Chennai,Loc_11,8,Auto,7,5,1,51.96142857142858,1.7285714285714284,Medium
Chennai,Loc_11,8,Bike,4,2,2,70.52,2.0,Low
Chennai,Loc_11,8,Cab,8,5,1,58.9125,1.7875,Medium
Chennai,Loc_11,9,Auto,5,3,2,43.654,1.9,Low
Chennai,Loc_11,9,Bike,10,8,1,62.529999999999994,1.8199999999999998,Medium
Chennai,Loc_11,9,Cab,3,3,0,56.86666666666667,1.6666666666666667,Low
Chennai,Loc_11,10,Auto,8,3,3,61.315,1.7375,Medium
Chennai,Loc_11,10,Bike,5,4,1,48.616,1.9,Low
Chennai,Loc_11,10,Cab,7,5,2,56.15571428571429,1.9142857142857144,Medium
Chennai,Loc_11,11,Auto,7,5,1,38.737142857142864,1.3857142857142857,Medium
Chennai,Loc_11,11,Bike,3,3,0,41.60666666666666,1.5666666666666667,Low
Chennai,Loc_11,11,Cab,4,3,1,37.3,1.275,Low
Chennai,Loc_11,12,Auto,4,2,2,90.94,1.475,Low
Chennai,Loc_11,12,Bike,6,4,2,67.84,1.5333333333333332,Medium
Chennai,Loc_11,12,Cab,6,4,2,70.895,1.5999999999999999,Medium
Chennai,Loc_11,13,Auto,5,4,1,60.008,1.3199999999999998,Low
Chennai,Loc_11,13,Bike,5,4,0,40.788,1.48,Low
Chennai,Loc_11,13,Cab,4,0,3,23.6975,1.375,Low
Chennai,Loc_11,14,Auto,2,1,0,80.765,1.2999999999999998,Low
Chennai,Loc_11,14,Bike,3,3,0,41.56333333333333,1.4333333333333333,Low
Chennai,Loc_11,14,Cab,3,3,0,69.99333333333334,1.3,Low
Chennai,Loc_11,15,Auto,3,2,0,42.699999999999996,1.4333333333333333,Low
Chennai,Loc_11,15,Bike,11,5,5,50.278181818181814,1.4454545454545455,Medium
Chennai,Loc_11,15,Cab,7,6,1,73.48142857142857,1.5571428571428572,Medium
Chennai,Loc_11,16,Auto,6,4,1,49.26833333333334,1.6500000000000001,Medium
Chennai,Loc_11,16,Bike,3,1,2,14.25,1.2,Low
Chennai,Loc_11,16,Cab,3,3,0,55.9,1.3333333333333333,Low
Chennai,Loc_11,17,Auto,7,4,2,52.39714285714285,2.1142857142857143,Medium
Chennai,Loc_11,17,Bike,5,5,0,60.36,1.8599999999999999,Low
Chennai,Loc_11,17,Cab,5,0,4,66.49600000000001,1.9600000000000002,Low
Chennai,Loc_11,18,Auto,6,4,1,50.36333333333334,1.6333333333333335,Medium
Chennai,Loc_11,18,Bike,6,3,1,62.548333333333325,2.1,Medium
Chennai,Loc_11,18,Cab,3,0,3,56.22,1.8666666666666665,Low
Chennai,Loc_11,19,Auto,6,5,1,62.656666666666666,1.866666666666667,Medium
Chennai,Loc_11,19,Bike,4,4,0,28.717499999999998,1.675,Low
Chennai,Loc_11,19,Cab,7,6,0,65.87857142857142,1.6428571428571428,Medium
Chennai,Loc_11,20,Auto,3,3,0,89.78666666666668,1.5333333333333332,Low
Chennai,Loc_11,20,Bike,11,7,4,59.22,1.781818181818182,Medium
Chennai,Loc_11,20,Cab,8,6,2,70.0775,1.8125,Medium
Chennai,Loc_11,21,Auto,8,5,2,36.765,1.5,Medium
Chennai,Loc_11,21,Bike,10,8,2,53.415,1.52,Medium
Chennai,Loc_11,21,Cab,5,4,0,75.09,1.58,Low
Chennai,Loc_11,22,Auto,3,2,0,70.72666666666667,1.4666666666666668,Low
Chennai,Loc_11,22,Bike,13,11,2,57.175384615384615,1.5461538461538462,Medium
Chennai,Loc_11,22,Cab,6,4,1,74.98833333333333,1.5666666666666667,Medium
Chennai,Loc_11,23,Auto,4,3,1,81.245,1.725,Low
Chennai,Loc_11,23,Bike,7,6,1,46.44571428571429,1.4000000000000001,Medium
Chennai,Loc_11,23,Cab,6,4,2,48.663333333333334,1.5,Medium
Chennai,Loc_12,0,Auto,9,6,3,64.13333333333334,1.6222222222222222,Medium
Chennai,Loc_12,0,Bike,12,11,1,59.762499999999996,1.5083333333333335,Medium
Chennai,Loc_12,0,Cab,6,6,0,64.11,1.5999999999999999,Medium
Chennai,Loc_12,1,Auto,7,6,0,81.75428571428571,1.6142857142857143,Medium
Chennai,Loc_12,1,Bike,4,4,0,67.375,1.2,Low
Chennai,Loc_12,1,Cab,2,1,1,113.42500000000001,1.6,Low
Chennai,Loc_12,2,Auto,5,5,0,62.565999999999995,1.48,Low
Chennai,Loc_12,2,Bike,2,1,0,46.265,1.35,Low
Chennai,Loc_12,2,Cab,5,5,0,39.278000000000006,1.34,Low
Chennai,Loc_12,3,Auto,9,8,0,79.55555555555556,1.5555555555555556,Medium
Chennai,Loc_12,3,Bike,4,3,0,99.71000000000001,1.6,Low
Chennai,Loc_12,3,Cab,3,3,0,88.58333333333333,1.4000000000000001,Low
Chennai,Loc_12,4,Auto,6,3,2,72.09166666666667,1.5166666666666666,Medium
Chennai,Loc_12,4,Bike,7,6,1,61.885714285714286,1.5999999999999999,Medium
Chennai,Loc_12,4,Cab,8,6,1,51.33375,1.4625,Medium
Chennai,Loc_12,5,Auto,7,7,0,52.34285714285715,1.4428571428571428,Medium
Chennai,Loc_12,5,Bike,4,3,1,55.1025,1.475,Low
Chennai,Loc_12,5,Cab,3,3,0,51.873333333333335,1.5,Low
Chennai,Loc_12,6,Auto,8,5,2,40.31,1.475,Medium
Chennai,Loc_12,6,Bike,3,2,1,74.39666666666666,1.3666666666666665,Low
Chennai,Loc_12,6,Cab,6,4,1,63.04,1.5,Medium
Chennai,Loc_12,7,Auto,2,2,0,45.36,1.5,Low
Chennai,Loc_12,7,Bike,6,6,0,82.56833333333334,1.55,Medium
Chennai,Loc_12,7,Cab,9,6,3,65.12222222222222,1.4666666666666666,Medium
Chennai,Loc_12,8,Auto,3,3,0,22.080000000000002,1.6333333333333335,Low
Chennai,Loc_12,8,Bike,7,5,2,68.22285714285714,1.6857142857142857,Medium
Chennai,Loc_12,8,Cab,7,4,3,60.505714285714284,1.9000000000000001,Medium
Chennai,Loc_12,9,Auto,2,2,0,103.66499999999999,2.2,Low
Chennai,Loc_12,9,Bike,3,2,1,55.593333333333334,1.9666666666666668,Low
Chennai,Loc_12,9,Cab,4,4,0,39.747499999999995,1.475,Low
Chennai,Loc_12,10,Auto,1,1,0,11.5,1.3,Low
Chennai,Loc_12,10,Bike,5,3,1,74.79400000000001,1.92,Low
Chennai,Loc_12,10,Cab,8,6,2,44.45875,1.725,Medium
Chennai,Loc_12,11,Auto,9,5,1,55.39111111111111,1.6222222222222222,Medium
Chennai,Loc_12,11,Bike,8,5,3,37.24375,1.45,Medium
Chennai,Loc_12,11,Cab,5,4,0,35.886,1.4600000000000002,Low
Chennai,Loc_12,12,Auto,8,4,3,47.55625,1.55,Medium
Chennai,Loc_12,12,Bike,5,5,0,36.286,1.5,Low
Chennai,Loc_12,12,Cab,2,2,0,39.715,1.25,Low
Chennai,Loc_12,13,Auto,7,7,0,62.22428571428571,1.5999999999999999,Medium
Chennai,Loc_12,13,Bike,3,2,1,54.18,1.2,Low
Chennai,Loc_12,13,Cab,6,5,1,38.625,1.55,Medium
Chennai,Loc_12,14,Auto,4,3,1,89.155,1.675,Low
Chennai,Loc_12,14,Bike,7,7,0,64.10857142857142,1.5142857142857142,Medium
Chennai,Loc_12,14,Cab,6,4,1,80.68666666666667,1.55,Medium
Chennai,Loc_12,15,Auto,5,3,2,40.92,1.3800000000000001,Low
Chennai,Loc_12,15,Bike,10,6,4,83.067,1.69,Medium
Chennai,Loc_12,15,Cab,6,3,1,40.958333333333336,1.5,Medium
Chennai,Loc_12,16,Auto,6,4,2,70.13166666666667,1.6500000000000001,Medium
Chennai,Loc_12,16,Bike,6,3,3,75.54166666666667,1.4666666666666668,Medium
Chennai,Loc_12,16,Cab,4,4,0,20.73,1.25,Low
Chennai,Loc_12,17,Auto,5,2,2,75.24600000000001,1.8599999999999999,Low
Chennai,Loc_12,17,Bike,9,6,2,57.43333333333333,1.8333333333333333,Medium
Chennai,Loc_12,17,Cab,5,3,2,57.35799999999999,1.7600000000000002,Low
Chennai,Loc_12,18,Auto,7,3,3,51.230000000000004,1.7285714285714284,Medium
Chennai,Loc_12,18,Bike,5,3,2,55.138,1.9,Low
Chennai,Loc_12,18,Cab,1,1,0,11.9,1.3,Low
Chennai,Loc_12,19,Auto,2,2,0,109.57499999999999,2.0,Low
Chennai,Loc_12,19,Bike,4,3,1,95.41250000000001,2.025,Low
Chennai,Loc_12,19,Cab,3,0,2,63.36000000000001,2.1,Low
Chennai,Loc_12,20,Auto,5,3,1,80.646,2.02,Low
Chennai,Loc_12,20,Bike,4,3,1,40.5475,1.65,Low
Chennai,Loc_12,20,Cab,7,1,5,50.964285714285715,1.842857142857143,Medium
Chennai,Loc_12,21,Auto,2,1,0,33.89,1.45,Low
Chennai,Loc_12,21,Bike,4,3,0,60.400000000000006,1.3,Low
Chennai,Loc_12,21,Cab,4,3,0,67.89750000000001,1.5,Low
Chennai,Loc_12,22,Auto,5,2,3,50.096000000000004,1.6199999999999999,Low
Chennai,Loc_12,22,Bike,8,6,2,76.66375,1.5875,Medium
Chennai,Loc_12,22,Cab,9,9,0,36.41,1.3666666666666667,Medium
Chennai,Loc_12,23,Auto,3,2,1,83.21666666666667,1.5666666666666667,Low
Chennai,Loc_12,23,Bike,6,6,0,32.48666666666667,1.1500000000000001,Medium
Chennai,Loc_13,0,Auto,5,5,0,52.60799999999999,1.42,Low
Chennai,Loc_13,0,Bike,5,4,1,49.160000000000004,1.4,Low
Chennai,Loc_13,0,Cab,3,3,0,73.73666666666666,1.8,Low
Chennai,Loc_13,1,Auto,5,2,2,48.660000000000004,1.46,Low
Chennai,Loc_13,1,Bike,3,2,0,40.99,1.3,Low
Chennai,Loc_13,1,Cab,5,3,1,70.054,1.44,Low
Chennai,Loc_13,2,Auto,8,7,1,81.56875,1.4875,Medium
Chennai,Loc_13,2,Bike,4,3,1,82.1175,1.35,Low
Chennai,Loc_13,2,Cab,5,1,4,57.141999999999996,1.48,Low
Chennai,Loc_13,3,Auto,4,0,4,110.3325,1.75,Low
Chennai,Loc_13,3,Bike,7,5,2,79.76857142857143,1.5999999999999999,Medium
Chennai,Loc_13,3,Cab,5,4,0,59.888,1.16,Low
Chennai,Loc_13,4,Auto,5,2,1,66.902,1.6800000000000002,Low
Chennai,Loc_13,4,Bike,9,4,4,61.839999999999996,1.588888888888889,Medium
Chennai,Loc_13,4,Cab,5,4,0,67.40799999999999,1.44,Low
Chennai,Loc_13,5,Auto,4,1,1,58.89,1.625,Low
Chennai,Loc_13,5,Bike,2,2,0,119.52499999999999,1.7,Low
Chennai,Loc_13,5,Cab,6,6,0,87.91333333333334,1.7833333333333332,Medium
Chennai,Loc_13,6,Auto,3,3,0,57.96333333333333,1.4666666666666668,Low
Chennai,Loc_13,6,Bike,7,5,2,66.01857142857143,1.5,Medium
Chennai,Loc_13,6,Cab,3,1,2,91.25,1.6333333333333335,Low
Chennai,Loc_13,7,Auto,7,7,0,47.574285714285715,1.342857142857143,Medium
Chennai,Loc_13,7,Bike,6,3,1,55.57333333333333,1.5166666666666666,Medium
Chennai,Loc_13,7,Cab,6,4,1,43.24666666666667,1.5333333333333332,Medium
Chennai,Loc_13,8,Auto,4,4,0,53.475,1.675,Low
Chennai,Loc_13,8,Bike,6,1,5,84.73,1.9000000000000001,Medium
Chennai,Loc_13,8,Cab,11,7,3,49.11545454545455,1.8090909090909089,Medium
Chennai,Loc_13,9,Auto,11,10,1,62.38,1.7454545454545454,Medium
Chennai,Loc_13,9,Bike,6,5,1,63.224999999999994,1.6500000000000001,Medium
Chennai,Loc_13,9,Cab,9,5,4,63.395555555555546,1.8777777777777775,Medium
Chennai,Loc_13,10,Auto,6,4,1,94.75833333333333,1.9166666666666667,Medium
Chennai,Loc_13,10,Bike,4,3,1,41.895,1.9,Low
Chennai,Loc_13,10,Cab,7,4,3,79.05571428571429,1.7714285714285716,Medium
Chennai,Loc_13,11,Auto,2,1,0,16.145,1.15,Low
Chennai,Loc_13,11,Bike,4,4,0,62.425,1.575,Low
Chennai,Loc_13,11,Cab,3,2,0,37.166666666666664,1.6000000000000003,Low
Chennai,Loc_13,12,Auto,4,2,1,64.4875,1.575,Low
Chennai,Loc_13,12,Bike,2,1,1,141.61,1.85,Low
Chennai,Loc_13,12,Cab,2,2,0,40.120000000000005,1.2999999999999998,Low
Chennai,Loc_13,13,Auto,6,3,3,52.15166666666667,1.3166666666666667,Medium
Chennai,Loc_13,13,Bike,1,1,0,105.47,1.5,Low
Chennai,Loc_13,13,Cab,6,3,3,52.71333333333333,1.4000000000000001,Medium
Chennai,Loc_13,14,Auto,7,4,2,63.05142857142857,1.5571428571428572,Medium
Chennai,Loc_13,14,Bike,3,2,1,62.826666666666675,1.4666666666666668,Low
Chennai,Loc_13,14,Cab,6,6,0,93.23,1.6166666666666665,Medium
Chennai,Loc_13,15,Auto,3,1,2,68.44333333333334,1.5666666666666667,Low
Chennai,Loc_13,15,Bike,6,4,1,64.115,1.3499999999999999,Medium
Chennai,Loc_13,15,Cab,2,0,1,100.565,1.75,Low
Chennai,Loc_13,16,Auto,7,5,2,60.15857142857143,1.6571428571428573,Medium
Chennai,Loc_13,16,Bike,5,2,3,68.508,1.7,Low
Chennai,Loc_13,16,Cab,5,4,1,46.91,1.5,Low
Chennai,Loc_13,17,Auto,3,3,0,81.90666666666667,1.8666666666666665,Low
Chennai,Loc_13,17,Bike,6,4,1,60.14000000000001,1.8,Medium
Chennai,Loc_13,17,Cab,4,2,2,51.5275,1.7999999999999998,Low
Chennai,Loc_13,18,Auto,6,5,1,62.153333333333336,1.95,Medium
Chennai,Loc_13,18,Bike,2,2,0,39.115,1.65,Low
Chennai,Loc_13,18,Cab,7,7,0,49.31857142857143,1.6142857142857143,Medium
Chennai,Loc_13,19,Auto,6,4,2,50.975,1.8,Medium
Chennai,Loc_13,19,Bike,4,3,1,82.5825,1.825,Low
Chennai,Loc_13,19,Cab,5,4,0,35.540000000000006,1.72,Low
Chennai,Loc_13,20,Auto,3,2,1,59.833333333333336,1.8333333333333333,Low
Chennai,Loc_13,20,Bike,5,2,2,65.922,2.08,Low
Chennai,Loc_13,20,Cab,7,3,2,52.45285714285715,1.6714285714285713,Medium
Chennai,Loc_13,21,Auto,3,2,1,65.56,1.3666666666666665,Low
Chennai,Loc_13,21,Bike,7,5,1,48.895714285714284,1.2571428571428573,Medium
Chennai,Loc_13,21,Cab,5,4,1,62.178,1.5,Low
Chennai,Loc_13,22,Auto,6,3,3,92.77833333333332,1.45,Medium
Chennai,Loc_13,22,Bike,3,1,2,45.98,1.7,Low
Chennai,Loc_13,22,Cab,7,2,2,42.09428571428572,1.4142857142857144,Medium
Chennai,Loc_13,23,Auto,5,5,0,81.274,1.6600000000000001,Low
Chennai,Loc_13,23,Bike,4,2,1,36.802499999999995,1.375,Low
Chennai,Loc_13,23,Cab,4,3,1,63.6975,1.4,Low
Chennai,Loc_14,0,Auto,6,3,2,40.946666666666665,1.5666666666666667,Medium
Chennai,Loc_14,0,Bike,5,3,1,61.465999999999994,1.44,Low
Chennai,Loc_14,0,Cab,2,2,0,35.07,1.35,Low
Chennai,Loc_14,1,Auto,4,2,1,47.980000000000004,1.35,Low
Chennai,Loc_14,1,Bike,6,5,0,39.38,1.3666666666666665,Medium
Chennai,Loc_14,1,Cab,7,7,0,69.43857142857142,1.3714285714285714,Medium
Chennai,Loc_14,2,Auto,7,7,0,49.78142857142857,1.5714285714285714,Medium
Chennai,Loc_14,2,Bike,4,3,1,85.2575,1.475,Low
Chennai,Loc_14,2,Cab,5,5,0,45.396,1.26,Low
Chennai,Loc_14,3,Auto,5,4,1,71.74600000000001,1.64,Low
Chennai,Loc_14,3,Bike,5,2,2,78.824,1.52,Low
Chennai,Loc_14,3,Cab,5,4,0,58.69,1.24,Low
Chennai,Loc_14,4,Auto,3,0,3,75.35333333333334,1.7333333333333334,Low
Chennai,Loc_14,4,Bike,11,7,4,65.32363636363635,1.4545454545454546,Medium
Chennai,Loc_14,4,Cab,3,2,1,56.75,1.3666666666666665,Low
Chennai,Loc_14,5,Auto,5,5,0,55.260000000000005,1.72,Low
Chennai,Loc_14,5,Bike,6,4,2,40.26,1.3833333333333335,Medium
Chennai,Loc_14,5,Cab,6,2,2,51.093333333333334,1.5,Medium
Chennai,Loc_14,6,Auto,4,3,0,86.655,1.475,Low
Chennai,Loc_14,6,Bike,7,4,3,51.271428571428565,1.6857142857142857,Medium
Chennai,Loc_14,6,Cab,5,3,1,73.89200000000001,1.3800000000000001,Low
Chennai,Loc_14,7,Auto,10,5,3,93.675,1.6600000000000001,Medium
Chennai,Loc_14,7,Bike,4,3,1,60.2275,1.575,Low
Chennai,Loc_14,7,Cab,3,2,1,95.19333333333333,1.6666666666666667,Low
Chennai,Loc_14,8,Auto,7,6,1,68.16428571428571,1.8285714285714287,Medium
Chennai,Loc_14,8,Bike,5,5,0,42.65,1.6800000000000002,Low
Chennai,Loc_14,8,Cab,6,4,2,61.4,1.8,Medium
Chennai,Loc_14,9,Auto,4,3,1,35.715,1.8,Low
Chennai,Loc_14,9,Bike,6,5,1,69.39999999999999,1.6500000000000001,Medium
Chennai,Loc_14,9,Cab,4,3,1,44.805,1.75,Low
Chennai,Loc_14,10,Auto,2,1,1,105.36000000000001,2.05,Low
Chennai,Loc_14,10,Bike,4,3,1,71.38,1.9,Low
Chennai,Loc_14,10,Cab,3,3,0,73.46333333333334,2.066666666666667,Low
Chennai,Loc_14,11,Auto,3,3,0,61.54333333333333,1.1333333333333333,Low
Chennai,Loc_14,11,Bike,4,2,1,33.7675,1.65,Low
Chennai,Loc_14,11,Cab,4,3,0,53.1875,1.225,Low
Chennai,Loc_14,12,Auto,7,4,2,59.534285714285716,1.6142857142857143,Medium
Chennai,Loc_14,12,Bike,6,4,1,67.35833333333333,1.5666666666666667,Medium
Chennai,Loc_14,12,Cab,7,5,2,53.78142857142858,1.4857142857142858,Medium
Chennai,Loc_14,13,Auto,8,5,2,32.38375,1.475,Medium
Chennai,Loc_14,13,Bike,8,7,1,54.30625,1.5375,Medium
Chennai,Loc_14,13,Cab,7,3,2,58.61857142857143,1.7285714285714284,Medium
Chennai,Loc_14,14,Auto,3,3,0,45.953333333333326,1.5,Low
Chennai,Loc_14,14,Bike,7,4,3,70.12428571428572,1.542857142857143,Medium
Chennai,Loc_14,14,Cab,11,8,2,75.45818181818181,1.4727272727272727,Medium
Chennai,Loc_14,15,Auto,6,3,2,37.934999999999995,1.4833333333333334,Medium
Chennai,Loc_14,15,Bike,5,1,3,82.756,1.8,Low
Chennai,Loc_14,15,Cab,4,2,2,58.485,1.75,Low
Chennai,Loc_14,16,Auto,6,5,1,65.145,1.5,Medium
Chennai,Loc_14,16,Bike,5,4,1,63.267999999999994,1.6800000000000002,Low
Chennai,Loc_14,16,Cab,7,6,1,46.82285714285714,1.2857142857142858,Medium
Chennai,Loc_14,17,Auto,10,4,4,67.70599999999999,1.95,Medium
Chennai,Loc_14,17,Bike,7,4,2,68.43428571428572,2.0,Medium
Chennai,Loc_14,17,Cab,4,4,0,66.2125,1.525,Low
Chennai,Loc_14,18,Auto,3,3,0,88.37666666666667,1.9333333333333333,Low
Chennai,Loc_14,18,Bike,3,2,1,42.913333333333334,1.8999999999999997,Low
Chennai,Loc_14,18,Cab,8,5,2,54.098749999999995,1.9375,Medium
Chennai,Loc_14,19,Auto,4,1,1,84.035,2.0,Low
Chennai,Loc_14,19,Bike,5,2,3,71.062,1.9,Low
Chennai,Loc_14,19,Cab,3,1,2,56.5,2.0666666666666664,Low
Chennai,Loc_14,20,Auto,4,3,0,61.855000000000004,1.75,Low
Chennai,Loc_14,20,Bike,4,1,2,60.2425,1.75,Low
Chennai,Loc_14,20,Cab,1,1,0,127.83,1.7,Low
Chennai,Loc_14,21,Auto,6,5,1,54.685,1.3833333333333335,Medium
Chennai,Loc_14,21,Bike,3,0,3,25.563333333333333,1.4333333333333333,Low
Chennai,Loc_14,21,Cab,7,4,3,63.71714285714285,1.7142857142857142,Medium
Chennai,Loc_14,22,Auto,7,6,1,81.00571428571428,1.5285714285714285,Medium
Chennai,Loc_14,22,Bike,5,5,0,66.63199999999999,1.46,Low
Chennai,Loc_14,22,Cab,6,5,1,71.59333333333332,1.5999999999999999,Medium
Chennai,Loc_14,23,Auto,7,4,2,79.87714285714286,1.4714285714285715,Medium
Chennai,Loc_14,23,Bike,4,3,1,66.4075,1.6,Low
Chennai,Loc_14,23,Cab,4,2,2,76.10249999999999,1.675,Low
Chennai,Loc_15,0,Auto,4,4,0,69.2025,1.475,Low
Chennai,Loc_15,0,Bike,4,3,1,58.809999999999995,1.4,Low
Chennai,Loc_15,0,Cab,3,3,0,95.59000000000002,1.3666666666666665,Low
Chennai,Loc_15,1,Auto,7,5,2,53.70285714285715,1.4285714285714286,Medium
Chennai,Loc_15,1,Bike,5,4,1,26.446000000000005,1.28,Low
Chennai,Loc_15,1,Cab,4,3,1,54.94,1.525,Low
Chennai,Loc_15,2,Auto,3,3,0,72.14666666666666,1.4666666666666668,Low
Chennai,Loc_15,2,Bike,8,4,3,64.3725,1.5875,Medium
Chennai,Loc_15,2,Cab,6,6,0,64.58666666666666,1.3833333333333335,Medium
Chennai,Loc_15,3,Auto,9,5,3,46.82222222222222,1.4333333333333333,Medium
Chennai,Loc_15,3,Bike,7,5,2,86.77857142857144,1.5714285714285714,Medium
Chennai,Loc_15,3,Cab,4,2,2,68.9225,1.6,Low
Chennai,Loc_15,4,Auto,7,6,0,63.99857142857143,1.3285714285714287,Medium
Chennai,Loc_15,4,Bike,7,2,3,71.48142857142857,1.4714285714285715,Medium
Chennai,Loc_15,4,Cab,6,5,1,88.90333333333332,1.8,Medium
Chennai,Loc_15,5,Auto,2,1,1,108.565,1.75,Low
Chennai,Loc_15,5,Bike,5,2,1,102.25800000000001,1.4,Low
Chennai,Loc_15,5,Cab,3,3,0,118.82,1.3666666666666665,Low
Chennai,Loc_15,6,Auto,6,4,2,72.92333333333333,1.5,Medium
Chennai,Loc_15,6,Bike,8,6,1,53.997499999999995,1.4875,Medium
Chennai,Loc_15,6,Cab,5,5,0,77.58200000000001,1.42,Low
Chennai,Loc_15,7,Auto,10,6,4,68.998,1.56,Medium
Chennai,Loc_15,7,Bike,4,3,1,61.05,1.65,Low
Chennai,Loc_15,7,Cab,11,10,0,45.92181818181818,1.4090909090909092,Medium
Chennai,Loc_15,8,Auto,1,1,0,37.09,1.6,Low
Chennai,Loc_15,8,Bike,5,4,1,54.794000000000004,1.58,Low
Chennai,Loc_15,8,Cab,4,0,3,48.61,1.775,Low
Chennai,Loc_15,9,Auto,3,3,0,46.56999999999999,1.5333333333333332,Low
Chennai,Loc_15,9,Bike,11,7,4,74.52909090909091,1.8181818181818181,Medium
Chennai,Loc_15,9,Cab,6,4,2,81.12,1.95,Medium
Chennai,Loc_15,10,Auto,2,1,1,53.69,1.65,Low
Chennai,Loc_15,10,Bike,6,4,2,85.135,1.7833333333333332,Medium
Chennai,Loc_15,10,Cab,6,6,0,61.53666666666667,1.9166666666666667,Medium
Chennai,Loc_15,11,Auto,6,6,0,54.14833333333333,1.4000000000000001,Medium
Chennai,Loc_15,11,Bike,5,4,1,38.156,1.52,Low
Chennai,Loc_15,11,Cab,6,6,0,59.61833333333333,1.4666666666666668,Medium
Chennai,Loc_15,12,Auto,11,8,1,72.59272727272727,1.6363636363636365,Medium
Chennai,Loc_15,12,Bike,5,3,2,52.45,1.34,Low
Chennai,Loc_15,12,Cab,3,3,0,54.379999999999995,1.2,Low
Chennai,Loc_15,13,Auto,9,7,2,50.90222222222222,1.5,Medium
Chennai,Loc_15,13,Bike,8,6,2,54.839999999999996,1.4875,Medium
Chennai,Loc_15,13,Cab,4,4,0,43.5225,1.175,Low
Chennai,Loc_15,14,Auto,8,5,1,67.98,1.325,Medium
Chennai,Loc_15,14,Bike,8,5,1,68.30875,1.5125,Medium
Chennai,Loc_15,14,Cab,4,4,0,37.2475,1.2,Low
Chennai,Loc_15,15,Auto,2,1,1,62.255,1.4,Low
Chennai,Loc_15,15,Bike,7,4,2,57.878571428571426,1.2571428571428573,Medium
Chennai,Loc_15,15,Cab,6,5,1,58.824999999999996,1.45,Medium
Chennai,Loc_15,16,Auto,5,5,0,42.016,1.46,Low
Chennai,Loc_15,16,Bike,8,6,2,61.52875,1.5125,Medium
Chennai,Loc_15,16,Cab,6,4,2,46.19,1.4333333333333333,Medium
Chennai,Loc_15,17,Auto,4,1,3,48.57,1.8,Low
Chennai,Loc_15,17,Bike,3,3,0,52.74333333333334,1.7333333333333334,Low
Chennai,Loc_15,17,Cab,3,3,0,74.52333333333333,1.8,Low
Chennai,Loc_15,18,Auto,3,2,0,99.32,1.8666666666666665,Low
Chennai,Loc_15,18,Bike,11,6,4,59.49454545454545,1.7545454545454546,Medium
Chennai,Loc_15,18,Cab,5,3,2,60.102,1.6199999999999999,Low
Chennai,Loc_15,19,Auto,8,5,1,95.32249999999999,1.7625,Medium
Chennai,Loc_15,19,Bike,5,2,2,62.720000000000006,1.78,Low
Chennai,Loc_15,19,Cab,3,3,0,107.40666666666668,1.8666666666666665,Low
Chennai,Loc_15,20,Auto,4,1,1,41.37,1.925,Low
Chennai,Loc_15,20,Bike,5,3,1,38.04600000000001,1.8199999999999998,Low
Chennai,Loc_15,20,Cab,4,2,1,69.03,1.875,Low
Chennai,Loc_15,21,Auto,6,4,1,53.335,1.5166666666666666,Medium
Chennai,Loc_15,21,Bike,7,6,1,69.53571428571429,1.2571428571428573,Medium
Chennai,Loc_15,21,Cab,11,7,1,64.79454545454546,1.5545454545454547,Medium
Chennai,Loc_15,22,Auto,7,4,3,56.57,1.4428571428571428,Medium
Chennai,Loc_15,22,Bike,8,6,1,45.9175,1.4125,Medium
Chennai,Loc_15,22,Cab,8,6,1,46.4825,1.5,Medium
Chennai,Loc_15,23,Auto,2,1,1,22.42,1.9,Low
Chennai,Loc_15,23,Bike,3,1,1,81.94,1.4666666666666668,Low
Chennai,Loc_15,23,Cab,9,8,1,66.54222222222222,1.3333333333333333,Medium
Chennai,Loc_16,0,Auto,6,5,1,69.78833333333334,1.5,Medium
Chennai,Loc_16,0,Bike,9,8,1,56.827777777777776,1.2555555555555555,Medium
Chennai,Loc_16,0,Cab,6,5,1,71.75,1.6500000000000001,Medium
Chennai,Loc_16,1,Auto,4,3,1,67.9075,1.575,Low
Chennai,Loc_16,1,Bike,4,3,1,53.8375,1.525,Low
Chennai,Loc_16,1,Cab,2,1,0,7.57,1.4500000000000002,Low
Chennai,Loc_16,2,Auto,6,5,0,69.61666666666666,1.3666666666666665,Medium
Chennai,Loc_16,2,Bike,4,3,0,68.615,1.425,Low
Chennai,Loc_16,2,Cab,5,3,2,59.08200000000001,1.3199999999999998,Low
Chennai,Loc_16,3,Auto,3,1,2,30.5,1.4000000000000001,Low
Chennai,Loc_16,3,Bike,5,3,1,52.374,1.64,Low
